,0,0
2862,7330,51.653385
2863,7105,51.294655
2864,6692,51.676334
2865,19577,51.261402
2866,7291,50.680565
2867,7368,51.127346
2868,6479,51.412624
2869,6917,58.50614
2870,6721,52.457977
2871,20089,65.8528
2872,19651,51.261402
2873,19976,56.90285
2874,19260,51.261402
2875,19916,48.804413
2876,7154,51.261402
2877,19284,51.261402
2878,19173,62.613823
2879,20133,51.261402
2880,19275,51.261402
2881,20072,49.235935
2882,6779,51.261402
2883,6878,73.258385
2884,19304,52.715652
2885,19229,66.97646
2886,19212,49.662853
2887,20008,52.042507
2888,19342,49.11181
2889,19656,51.609917
2890,6763,51.261402
2891,19353,48.619713
2892,19691,48.579594
2893,6751,51.261402
2894,7033,51.261402
2895,6853,50.973797
2896,19764,48.774452
2897,6652,48.84628
2898,19234,52.114548
2899,19776,44.9574
2900,7124,51.261402
2901,6602,51.37526
2902,6357,51.261402
2903,6833,50.120724
2904,19188,57.10977
2905,6441,48.562572
2906,19833,50.085743
2907,6534,44.404335
2908,7463,48.81441
2909,20001,48.84141
2910,7208,67.704185
2911,19310,52.136307
2912,19389,50.047016
2913,19386,52.753536
2914,7257,51.33511
2915,18931,51.672436
2916,19054,49.66167
2917,19095,51.261402
2918,19754,61.794136
2919,6949,50.094105
2920,6493,52.78088
2921,6994,51.261402
2922,19359,51.261402
2923,19518,51.261402
2924,7125,51.261402
2925,19013,48.164436
2926,19495,60.06477
2927,19330,49.7064
2928,19226,51.45589
2929,19415,48.321815
2930,7014,50.69079
2931,6632,51.588894
2932,19834,48.375175
2933,19230,47.22975
2934,7365,94.6355
2935,19476,46.793602
2936,19140,46.565475
2937,19263,45.448143
2938,7218,50.397457
2939,19634,49.21655
2940,6775,48.82042
2941,19015,49.171684
2942,19881,63.86541
2943,19710,48.223396
2944,6577,48.38952
2945,19194,47.500023
2946,19480,42.547653
2947,7057,53.470222
2948,20160,48.970257
2949,6765,48.713074
2950,7274,48.111828
2951,6437,48.66822
2952,19625,50.204487
2953,7088,49.398552
2954,6388,49.580162
2955,6512,49.132954
2956,19679,49.23719
2957,7417,48.971733
2958,6619,48.591064
2959,19786,43.296318
2960,6443,46.921288
2961,7229,49.919044
2962,7377,80.82931
2963,7188,49.376476
2964,6977,49.170654
2965,19231,45.97501
2966,6885,48.94794
2967,6385,52.68239
2968,19266,49.455536
2969,6759,47.513233
2970,7240,50.10538
2971,6571,49.73753
2972,19301,48.342514
2973,19004,48.98105
2974,18992,48.32286
2975,6354,48.108746
2976,6545,95.048904
2977,19067,48.115658
2978,19861,46.358356
2979,7004,51.119537
2980,7063,49.251663
2981,19640,48.707516
2982,6974,49.270576
2983,19909,48.33351
2984,19735,48.450844
2985,6584,74.81092
2986,7109,47.55852
2987,19294,49.97681
2988,6828,49.538548
2989,6518,49.116447
2990,19153,49.062775
2991,6593,48.481815
2992,19868,47.896385
2993,19396,48.058105
2994,6929,61.63121
2995,20018,59.234245
2996,20061,49.465607
2997,19442,49.064026
2998,19467,49.94291
2999,6399,50.09225
3000,6898,42.81187
3001,6799,50.025074
3002,19987,50.052254
3003,19393,48.686184
3004,19650,50.081562
3005,20141,51.02605
3006,19697,50.097363
3007,19504,50.280315
3008,7148,48.730976
3009,18972,50.14709
3010,20156,50.18941
3011,19096,80.70013
3012,6927,50.09508
3013,6371,49.600716
3014,7293,50.24751
3015,20045,50.300056
3016,7385,50.074757
3017,7382,53.135128
3018,7227,64.233765
3019,19844,50.157772
3020,7407,50.2689
3021,19364,64.568306
3022,19641,50.07081
3023,19943,48.07375
3024,6647,50.120724
3025,19382,50.040268
3026,7255,50.042324
3027,7406,49.358746
3028,20092,50.03494
3029,7062,51.075363
3030,19543,49.755295
3031,6471,50.23758
3032,19732,49.853413
3033,19402,50.009422
3034,19842,49.93054
3035,7145,50.214935
3036,19053,62.57888
3037,19147,50.04316
3038,18954,50.06449
3039,19136,50.01089
3040,19443,49.765907
3041,6832,51.261402
3042,6572,51.189987
3043,6835,57.82535
3044,6420,51.261402
3045,7516,65.063896
3046,19796,49.488792
3047,6327,49.97463
3048,7331,49.677883
3049,20005,49.577026
3050,19655,50.12701
3051,7253,48.99095
3052,6968,39.507027
3053,19214,50.013943
3054,7510,50.1322
3055,20116,49.516193
3056,6532,49.874557
3057,7489,49.40047
3058,7267,50.033314
3059,6611,49.531364
3060,7030,49.882656
3061,6680,50.202705
3062,6866,49.71704
3063,6766,49.67449
3064,18958,49.82697
3065,6505,67.20542
3066,19223,49.7343
3067,6959,49.672237
3068,7461,66.306915
3069,19195,39.01929
3070,6533,49.609562
3071,18949,50.1526
3072,19757,50.07518
3073,6456,49.469547
3074,19827,49.870186
3075,19137,49.81982
3076,19309,49.602066
3077,19793,49.970715
3078,6574,49.787838
3079,7205,50.00554
3080,7328,80.31374
3081,19992,49.42571
3082,6335,49.83301
3083,19113,60.14139
3084,6945,49.68748
3085,19711,49.30681
3086,7482,49.377586
3087,19677,49.76753
3088,6612,50.865982
3089,7199,55.951836
3090,7310,48.918568
3091,19777,49.759964
3092,19918,49.84897
3093,6849,49.89674
3094,19204,49.694553
3095,19648,50.125694
3096,19951,49.67141
3097,20118,49.59886
3098,7079,49.720898
3099,19321,56.130592
3100,7006,68.76347
3101,19176,49.487354
3102,19875,49.490192
3103,20110,49.86483
3104,6563,58.800083
3105,19343,49.791065
3106,19184,48.835316
3107,19984,49.365368
3108,6659,49.376957
3109,6597,49.314896
3110,6527,49.516003
3111,19891,49.57621
3112,7112,41.197388
3113,6433,49.514687
3114,7170,49.365757
3115,7072,49.966125
3116,7515,49.518845
3117,20147,38.357536
3118,6544,50.05954
3119,19412,49.288513
3120,7241,49.324894
3121,6938,49.307095
3122,7287,49.57364
3123,19567,49.37421
3124,20004,49.0233
3125,6747,49.208458
3126,18934,53.45422
3127,19941,49.2913
3128,19551,49.38819
3129,6422,49.58884
3130,6724,49.78189
3131,6502,49.975525
3132,6348,48.71819
3133,18976,49.417603
3134,19597,49.634857
3135,6580,50.500095
3136,19927,49.3079
3137,6889,49.627903
3138,6668,49.483204
3139,20075,49.451057
3140,7247,49.58262
3141,19528,49.36626
3142,7409,44.462822
3143,19031,59.617622
3144,19753,36.9002
3145,19254,49.74245
3146,19673,49.462646
3147,19914,49.5835
3148,7235,49.48603
3149,19249,49.43446
3150,19496,49.579838
3151,19123,76.63442
3152,18955,49.394382
3153,6710,48.908283
3154,6525,49.81606
3155,7393,49.563934
3156,6690,49.267353
3157,6787,49.120365
3158,6823,49.19656
3159,6552,61.429996
3160,6623,49.479908
3161,7496,49.73367
3162,19766,49.413864
3163,7380,49.328564
3164,6487,49.176643
3165,7119,49.15095
3166,19644,49.493073
3167,6332,50.493187
3168,7215,49.256912
3169,19871,49.39333
3170,7280,49.71931
3171,19662,46.251232
3172,19166,49.255516
3173,7304,49.501114
3174,7327,49.301376
3175,7101,49.33145
3176,6465,49.827446
3177,7436,40.223675
3178,20150,49.959904
3179,19218,49.538246
3180,20105,49.849705
3181,20041,49.131767
3182,19690,49.259422
3183,7157,49.004025
3184,19317,49.37763
3185,19682,49.399307
3186,6435,49.572807
3187,7525,49.302246
3188,6634,49.639465
3189,6682,49.565975
3190,7047,61.064785
3191,7359,52.38248
3192,7110,77.602196
3193,6446,49.105072
3194,19371,48.701767
3195,7155,49.28189
3196,19936,49.53203
3197,19380,52.44149
3198,19558,49.23919
3199,19339,49.388206
3200,6839,49.99643
3201,19200,49.067944
3202,19541,49.150814
3203,19400,49.32061
3204,19017,49.554813
3205,6735,51.353252
3206,6474,49.238243
3207,7226,49.17283
3208,20037,49.43008
3209,20123,42.39146
3210,6351,49.04998
3211,6561,49.493008
3212,19466,49.388943
3213,19969,49.38014
3214,19874,49.004105
3215,6916,49.446163
3216,6993,48.89282
3217,20096,49.157116
3218,7158,68.03856
3219,6760,49.173546
3220,7076,64.8243
3221,19820,52.68716
3222,18926,49.350636
3223,20049,49.02999
3224,19902,46.94889
3225,6708,82.3772
3226,6639,63.662983
3227,19361,49.10143
3228,7210,49.26132
3229,7085,49.061836
3230,7050,79.83248
3231,7355,49.014725
3232,6803,49.39712
3233,7440,48.78859
3234,7060,60.38834
3235,19782,48.993954
3236,19069,59.749283
3237,19074,49.112587
3238,19344,48.987312
3239,19606,49.172367
3240,7317,49.198013
3241,20146,49.25407
3242,19427,48.757744
3243,19372,49.000565
3244,7397,49.02004
3245,19709,48.855545
3246,19729,49.02764
3247,20121,48.74364
3248,19942,49.00022
3249,19839,49.01001
3250,18977,49.400112
3251,19469,49.206345
3252,19814,49.50621
3253,19993,49.01924
3254,7103,48.90171
3255,19090,48.51542
3256,19802,48.890095
3257,19924,49.102108
3258,18965,59.234245
3259,18980,49.065945
3260,7442,49.038815
3261,19049,55.464394
3262,6463,48.90678
3263,7236,50.35214
3264,7308,64.97625
3265,7209,49.51054
3266,20060,48.655952
3267,6695,48.79507
3268,20088,48.600708
3269,6595,48.722954
3270,6985,48.952328
3271,19769,48.91209
3272,19120,49.279316
3273,19952,49.313015
3274,7025,48.780384
3275,19197,49.353016
3276,7186,49.240757
3277,19629,49.050964
3278,19923,48.96042
3279,6667,48.764236
3280,7307,45.095924
3281,19807,46.914227
3282,6905,63.378597
3283,19021,48.55394
3284,6789,49.126347
3285,20090,82.77342
3286,7136,49.16515
3287,19505,49.010998
3288,6564,51.84853
3289,19903,48.580257
3290,6679,48.655735
3291,19452,62.885307
3292,7438,57.32981
3293,6699,49.069717
3294,7173,47.776356
3295,6806,51.261402
3296,19152,48.874134
3297,7342,48.83383
3298,19491,48.651703
3299,19417,73.784706
3300,6669,49.18792
3301,19150,79.19439
3302,19635,48.83522
3303,19081,48.931877
3304,18970,49.800022
3305,19957,48.973522
3306,6405,63.529087
3307,7378,48.913895
3308,6712,49.031155
3309,6963,48.818977
3310,19104,48.728523
3311,19591,49.177917
3312,7388,48.922874
3313,7220,49.134804
3314,19390,48.73761
3315,20062,48.921593
3316,7527,58.870125
3317,19672,56.247276
3318,7201,40.22635
3319,7083,46.989174
3320,7117,49.33725
3321,6506,49.044937
3322,7454,49.332436
3323,19320,48.58864
3324,19493,48.822327
3325,7134,48.858017
3326,19860,48.976883
3327,19043,48.70869
3328,19187,49.209286
3329,7418,48.84991
3330,19297,48.754826
3331,19749,48.77365
3332,6578,48.98176
3333,19463,48.55576
3334,6731,48.500122
3335,20022,48.787632
3336,6361,48.367153
3337,19365,48.41156
3338,19590,48.727077
3339,6535,48.88737
3340,7351,49.88216
3341,7323,48.995842
3342,19878,48.54756
3343,7258,48.094097
3344,19241,31.146694
3345,19268,56.559002
3346,19873,48.458733
3347,6540,49.092945
3348,6528,50.051517
3349,19531,48.693882
3350,19845,48.96754
3351,6339,44.985966
3352,19075,48.12038
3353,7299,48.951645
3354,19632,48.404728
3355,6384,49.538143
3356,6379,59.90356
3357,6841,48.71898
3358,6792,44.0911
3359,7361,48.73184
3360,19580,48.821217
3361,19322,48.121532
3362,6347,49.453342
3363,6879,48.78459
3364,19367,48.901623
3365,19862,48.930847
3366,7305,49.002636
3367,7216,48.57746
3368,6369,48.238777
3369,7196,48.333683
3370,20063,48.90611
3371,19938,48.909126
3372,7318,48.558826
3373,20019,57.092033
3374,19001,48.62564
3375,19960,43.882504
3376,6434,48.825245
3377,19940,48.965515
3378,20091,49.1247
3379,6791,48.48568
3380,19355,48.729874
3381,20074,48.186047
3382,19050,48.632996
3383,6801,49.15918
3384,7261,48.99037
3385,19730,42.13409
3386,19671,48.912495
3387,7335,48.901386
3388,19573,48.893414
3389,6430,49.25646
3390,6830,49.510323
3391,6726,48.937054
3392,6723,48.727554
3393,6397,59.234245
3394,20055,48.861988
3395,6935,48.71989
3396,6529,73.11771
3397,7046,48.82903
3398,19151,48.66916
3399,18956,48.779087
3400,19829,49.215683
3401,19506,48.444324
3402,6810,49.29486
3403,19843,48.50084
3404,7121,48.506218
3405,19305,48.992104
3406,19971,48.858555
3407,19439,48.64148
3408,18979,48.524952
3409,19548,39.25531
3410,19196,48.47206
3411,19929,70.74001
3412,6758,54.154343
3413,19926,48.410984
3414,19999,48.343285
3415,19592,48.462387
3416,6744,48.634945
3417,19778,48.86315
3418,6616,48.759823
3419,7223,48.62429
3420,19574,48.441566
3421,19600,49.65926
3422,20149,48.821297
3423,19129,48.631176
3424,19429,48.628098
3425,20080,48.613552
3426,6372,49.054234
3427,7324,48.61621
3428,6605,48.78845
3429,19316,48.42341
3430,19863,68.02269
3431,19762,48.83731
3432,7023,48.662846
3433,6777,48.956577
3434,7354,49.372265
3435,19907,49.587334
3436,7102,68.35279
3437,20099,49.06133
3438,6957,49.020336
3439,7122,86.881
3440,19920,48.6568
3441,19336,48.409317
3442,19134,65.38946
3443,7316,48.671314
3444,18953,70.94902
3445,6427,54.30041
3446,7144,44.477627
3447,19445,56.916874
3448,19624,48.86802
3449,7514,48.749516
3450,6855,49.028076
3451,6863,59.234245
3452,6452,49.27097
3453,19626,70.77355
3454,19963,48.230263
3455,19087,48.23692
3456,19262,48.816143
3457,6738,48.317604
3458,7352,48.62685
3459,19982,48.390728
3460,7449,48.12549
3461,19155,48.28998
3462,7528,48.518967
3463,7421,48.60162
3464,19904,41.980072
3465,19654,47.90285
3466,20040,54.159355
3467,18973,48.21394
3468,6966,48.257603
3469,19237,48.001797
3470,7128,48.721252
3471,7346,47.806572
3472,19652,48.40308
3473,6755,86.63966
3474,6454,48.459225
3475,7054,64.88173
3476,7052,48.60047
3477,19603,48.286213
3478,19631,47.510033
3479,20053,49.12253
3480,6967,38.65227
3481,19363,48.425053
3482,19979,49.360867
3483,7412,48.40745
3484,6952,48.227646
3485,7481,48.142128
3486,6342,48.57498
3487,19812,48.871197
3488,7161,48.3179
3489,18993,48.74636
3490,19117,48.220337
3491,6926,48.6755
3492,19346,62.94399
3493,19228,48.65809
3494,19028,68.7812
3495,6484,48.28259
3496,19819,49.245388
3497,19383,48.664577
3498,19421,48.857998
3499,19341,48.343624
3500,20012,48.191647
3501,19637,48.427025
3502,20002,48.44526
3503,19704,74.43219
3504,6334,48.079594
3505,19653,59.346695
3506,6769,52.71494
3507,7277,48.588257
3508,6684,48.37982
3509,7429,48.798237
3510,7038,48.366554
3511,6615,85.58801
3512,6951,48.129326
3513,19060,74.74939
3514,19349,48.60373
3515,19763,84.78185
3516,19684,48.219723
3517,7345,48.240204
3518,20115,72.16848
3519,18950,48.25981
3520,19032,47.99223
3521,6440,48.420033
3522,19966,54.29075
3523,6829,60.934155
3524,7411,48.2419
3525,19527,48.52071
3526,6365,62.619156
3527,7522,60.11679
3528,19536,59.327637
3529,19193,68.42906
3530,19107,47.893986
3531,20014,48.363262
3532,19589,48.367645
3533,19746,58.50526
3534,19450,83.30112
3535,6378,63.005947
3536,6750,70.56322
3537,19255,48.386757
3538,7350,48.108448
3539,19517,48.279793
3540,7164,47.8922
3541,19824,48.349304
3542,19169,48.370224
3543,7092,48.11463
3544,7447,48.45625
3545,20152,48.54996
3546,20044,82.61045
3547,7468,48.327442
3548,20129,48.018066
3549,7175,48.087265
3550,19221,48.198708
3551,7026,48.20678
3552,19385,48.664124
3553,7395,48.476593
3554,6753,48.447624
3555,19618,35.35962
3556,6425,47.907387
3557,19283,48.100872
3558,7488,48.399555
3559,7032,48.309
3560,20038,51.708614
3561,19532,48.530327
3562,19232,74.65511
3563,6583,48.07472
3564,19112,47.91996
3565,19579,47.79259
3566,7281,45.577835
3567,7386,54.4906
3568,19242,48.66404
3569,7517,48.503002
3570,19078,50.816177
3571,6782,55.72189
3572,18940,47.816555
3573,19698,47.952267
3574,18945,48.507282
3575,6606,48.096405
3576,7003,48.629993
3577,6499,48.10034
3578,7268,47.50901
3579,6374,48.531548
3580,19756,46.632843
3581,7104,48.396416
3582,19065,48.009537
3583,7239,59.254486
3584,7020,43.825466
3585,6876,48.451702
3586,19008,48.20928
3587,6805,48.186337
3588,19461,48.099495
3589,19456,47.95512
3590,19594,48.11417
3591,6858,48.653507
3592,7508,47.880432
3593,19988,47.91535
3594,19892,47.7647
3595,19478,48.75643
3596,7392,48.06214
3597,7472,58.423157
3598,7118,48.14726
3599,6412,48.872818
3600,6519,47.886395
3601,19384,47.75367
3602,7375,48.265167
3603,7415,47.9514
3604,19832,48.624577
3605,19114,72.41909
3606,19100,48.346172
3607,6410,47.92334
3608,7344,47.65909
3609,6962,55.345093
3610,19852,47.95737
3611,19901,48.167507
3612,18984,48.311554
3613,19743,48.160156
3614,20010,48.142963
3615,19300,48.10484
3616,7504,48.5231
3617,6550,48.352314
3618,19440,48.227196
3619,7477,48.17711
3620,20086,47.591038
3621,19670,47.70187
3622,6678,88.78973
3623,6904,47.955833
3624,18971,74.748436
3625,19475,47.720943
3626,19568,52.37997
3627,18996,47.73301
3628,7381,47.905582
3629,19955,50.604004
3630,19135,47.92271
3631,19715,47.377735
3632,7434,54.9285
3633,19395,47.858387
3634,6778,48.11782
3635,19018,48.08413
3636,19066,48.893467
3637,19141,47.970222
3638,7159,47.400253
3639,19035,48.18078
3640,20006,48.35545
3641,19233,48.13818
3642,20126,54.695847
3643,6391,48.246502
3644,18981,47.22415
3645,7207,48.32364
3646,19149,47.958954
3647,19750,34.538357
3648,6796,48.25318
3649,19387,47.68006
3650,19094,49.026615
3651,6802,39.448204
3652,6543,48.430386
3653,6683,48.420498
3654,7141,48.296555
3655,6816,47.780422
3656,19795,47.415627
3657,7284,47.71672
3658,6579,47.66936
3659,6599,66.1704
3660,6896,48.315327
3661,7441,48.4563
3662,19198,48.018074
3663,18927,47.96649
3664,7356,47.71754
3665,7162,47.73154
3666,20097,47.983967
3667,19179,47.548393
3668,18990,72.56898
3669,6394,47.67857
3670,6648,51.020878
3671,19540,47.79602
3672,19837,47.857647
3673,7048,48.24643
3674,19700,47.381565
3675,20070,47.547276
3676,7009,47.377483
3677,6432,47.579678
3678,19539,47.772694
3679,19105,47.82266
3680,19295,47.34038
3681,6897,63.82603
3682,6783,47.78101
3683,7113,47.87225
3684,19849,47.878696
3685,6836,47.96176
3686,7137,47.523495
3687,7443,47.839264
3688,7523,47.94259
3689,7326,48.376076
3690,19178,65.5253
3691,7458,58.76823
3692,19981,48.20458
3693,7437,48.059944
3694,19308,47.67676
3695,19768,47.79344
3696,6827,47.40879
3697,6614,47.40002
3698,19848,47.433247
3699,6978,52.089417
3700,19124,47.38426
3701,7349,47.101284
3702,6895,43.617622
3703,6496,47.4703
3704,19958,57.441795
3705,18943,47.80701
3706,7428,47.392403
3707,6702,47.594112
3708,6749,48.07918
3709,20139,47.65332
3710,19470,47.15374
3711,6696,48.128277
3712,19944,61.165638
3713,19507,58.0193
3714,6868,47.68025
3715,6953,47.553192
3716,7012,47.52728
3717,19718,47.791927
3718,6733,89.46951
3719,19290,47.740276
3720,18997,47.31995
3721,19236,51.90661
3722,6656,47.429783
3723,6882,88.61317
3724,19428,47.497047
3725,6350,46.988316
3726,7453,46.949203
3727,20100,46.935547
3728,18937,47.959522
3729,6784,47.404224
3730,20050,47.03806
3731,19091,47.133785
3732,7097,47.685486
3733,19931,50.256966
3734,19773,47.50409
3735,19736,63.17586
3736,19974,73.28665
3737,7295,47.130215
3738,6815,47.207623
3739,19755,47.507767
3740,7337,47.259277
3741,19274,47.103436
3742,6701,47.70563
3743,7053,47.427532
3744,19080,47.505276
3745,19459,46.998642
3746,6660,47.186184
3747,20143,47.183685
3748,6768,46.75968
3749,6419,47.21021
3750,7039,47.97227
3751,19643,46.718548
3752,7139,46.783455
3753,19530,46.880966
3754,6387,47.62379
3755,6925,46.52825
3756,19434,46.77463
3757,18961,46.72856
3758,19168,50.979996
3759,19850,56.212574
3760,19985,46.81382
3761,6642,47.348995
3762,6395,46.95214
3763,6790,46.979885
3764,6363,46.514244
3765,19484,47.000797
3766,19797,55.674023
3767,19038,49.05988
3768,19055,57.366608
3769,19208,36.887695
3770,19533,47.689354
3771,6486,47.351807
3772,6429,47.003086
3773,19291,47.071476
3774,19516,46.701927
3775,19917,46.17815
3776,7181,47.826935
3777,20098,47.73471
3778,19248,47.595562
3779,6814,46.655373
3780,19324,48.723732
3781,19523,56.6576
3782,19244,48.002857
3783,19642,48.144722
3784,7301,47.877354
3785,19559,46.96829
3786,19898,43.609283
3787,19693,62.43955
3788,19056,47.220524
3789,7245,47.5739
3790,19563,46.89751
3791,6643,46.355648
3792,6714,46.113297
3793,20104,47.498463
3794,20009,47.97605
3795,6594,48.301388
3796,19961,47.990547
3797,7319,47.0731
3798,19692,46.923058
3799,20026,46.06873
3800,7019,46.508762
3801,6408,88.76783
3802,6989,48.3135
3803,19615,48.09642
3804,6444,48.462357
3805,19029,40.65738
3806,19717,47.609005
3807,7370,47.87333
3808,7506,47.25295
3809,18919,46.289616
3810,7379,69.022766
3811,19586,48.252125
3812,6480,48.096348
3813,20078,47.640125
3814,20042,46.390244
3815,19472,45.986477
3816,7143,46.81236
3817,19033,47.34431
3818,19607,50.656033
3819,7450,49.35263
3820,18916,48.45391
3821,7467,49.118557
3822,19646,49.150246
3823,6983,49.24445
3824,19990,49.26757
3825,19455,47.766945
3826,7238,49.081383
3827,6914,47.090805
3828,6883,39.885864
3829,7042,53.61262
3830,19219,49.28618
3831,19806,48.656605
3832,19497,66.23281
3833,7068,48.82165
3834,19945,49.388935
3835,7087,46.308655
3836,19027,56.411205
3837,19825,60.339703
3838,7303,49.00876
3839,19699,52.785988
3840,19061,48.788868
3841,7016,48.86854
3842,19005,48.57177
3843,6677,48.772972
3844,19162,63.157578
3845,19767,48.804688
3846,19376,48.49218
3847,7497,47.744637
3848,6934,47.640793
3849,19058,48.98181
3850,19669,48.40225
3851,6928,48.344135
3852,19787,47.44055
3853,19103,48.465218
3854,18936,48.36357
3855,7430,48.781548
3856,19726,48.836525
3857,18933,65.71074
3858,19156,55.641834
3859,7480,48.477806
3860,19560,36.078804
3861,19441,66.45716
3862,19538,56.493008
3863,19872,48.53173
3864,7439,48.666607
3865,19544,48.33191
3866,6485,48.069504
3867,6333,48.187283
3868,19703,48.46546
3869,6326,61.166454
3870,19627,48.467003
3871,19220,48.596172
3872,20140,52.575302
3873,20087,48.4432
3874,7289,53.59567
3875,18932,64.262024
3876,6381,48.897526
3877,6613,59.234245
3878,19391,48.29996
3879,7367,48.258247
3880,7123,48.190655
3881,7034,48.149185
3882,7302,48.32154
3883,19126,48.269672
3884,18994,47.84817
3885,19906,48.351944
3886,7405,51.13405
3887,6674,48.30143
3888,20127,48.47549
3889,6964,48.164356
3890,7168,45.902134
3891,6609,48.77974
3892,6700,72.244026
3893,7192,48.215126
3894,6771,67.60231
3895,6707,56.713123
3896,7341,48.601524
3897,19996,48.81899
3898,6461,47.6169
3899,6884,48.044994
3900,6892,47.853127
3901,19345,48.160046
3902,19199,48.099808
3903,19325,48.114246
3904,6539,48.048927
3905,19077,45.77226
3906,7228,48.3239
3907,6431,47.89947
3908,19432,47.86239
3909,7414,48.022236
3910,19675,48.131973
3911,7224,48.13207
3912,6840,48.719425
3913,7444,48.170277
3914,7182,64.46214
3915,6817,47.89464
3916,19426,48.24392
3917,19281,57.322796
3918,7518,48.12106
3919,19808,47.69631
3920,19826,47.96094
3921,18995,49.664375
3922,19319,48.02244
3923,19813,48.15025
3924,6857,48.689377
3925,19668,79.73275
3926,19520,48.232784
3927,19471,36.29355
3928,19464,48.127632
3929,19794,48.234108
3930,7153,47.85429
3931,7294,48.226192
3932,6954,48.40229
3933,19888,48.37864
3934,6665,47.829376
3935,6900,48.05134
3936,19045,48.007984
3937,6377,48.08215
3938,20109,47.48198
3939,7400,47.98165
3940,7193,48.040928
3941,6872,81.39278
3942,6950,48.403255
3943,6541,47.994923
3944,6415,67.545166
3945,19645,54.721863
3946,19128,47.564236
3947,19405,47.705616
3948,19352,48.2547
3949,7492,57.353188
3950,7505,47.522057
3951,7130,47.92672
3952,6494,47.880795
3953,19358,48.019073
3954,6944,48.104607
3955,19638,48.45223
3956,19831,47.625282
3957,18921,47.93693
3958,19658,47.63698
3959,19617,48.123062
3960,18944,48.048084
3961,6407,47.924255
3962,6439,48.009136
3963,7140,48.162582
3964,19847,47.788456
3965,20130,48.243828
3966,19542,47.824688
3967,19125,47.21815
3968,19510,69.56189
3969,6809,48.141514
3970,19811,48.152107
3971,19293,47.970905
3972,7329,48.51894
3973,20153,47.093754
3974,6398,47.72879
3975,19362,47.60171
3976,19557,48.406773
3977,6565,47.536896
3978,6367,47.77956
3979,19770,47.770454
3980,6973,64.19709
3981,19803,47.97837
3982,7203,47.565384
3983,19780,58.575134
3984,19660,47.98601
3985,6869,47.91632
3986,19215,48.217598
3987,19604,48.086727
3988,7398,47.857906
3989,7353,47.983067
3990,7015,47.394127
3991,18978,47.82745
3992,20144,47.75318
3993,18975,47.35389
3994,7194,47.441597
3995,20085,47.741085
3996,19954,47.866283
3997,6715,58.506783
3998,19851,47.789585
3999,19110,47.531734
4000,7250,47.47081
4001,7013,48.214428
4002,19465,47.17494
4003,19102,47.176846
4004,18969,48.837093
4005,19431,47.81494
4006,19487,47.897972
4007,6466,52.281536
4008,19894,48.825836
4009,7172,48.623215
4010,19583,47.66019
4011,19092,47.631912
4012,6955,47.458485
4013,6940,47.551983
4014,6800,47.83681
4015,19392,47.324703
4016,6960,65.145676
4017,7502,47.94472
4018,19964,47.440414
4019,7413,48.052856
4020,7010,48.09395
4021,19702,47.84246
4022,6824,48.380642
4023,6650,47.417305
4024,7425,47.584515
4025,6547,47.812183
4026,7115,47.902718
4027,19070,47.49206
4028,7315,47.872036
4029,6567,47.943626
4030,6670,47.773407
4031,7259,47.884922
4032,18987,44.694683
4033,7189,49.054928
4034,19034,47.504967
4035,19071,49.542465
4036,7445,47.501904
4037,19030,47.803383
4038,18915,47.162506
4039,6922,47.863274
4040,7473,47.571846
4041,6746,47.803295
4042,19201,47.09538
4043,19500,47.82427
4044,6762,47.652245
4045,6693,54.65727
4046,18998,47.456055
4047,6457,47.954235
4048,19401,47.65282
4049,19313,48.04537
4050,6575,47.33626
4051,7213,47.936115
4052,19864,47.136024
4053,6728,47.436295
4054,19381,47.627407
4055,7065,51.03814
4056,19360,47.416485
4057,19623,47.638626
4058,6689,47.46059
4059,6666,47.766415
4060,19622,52.518063
4061,7061,72.93059
4062,6988,47.898815
4063,7093,47.875866
4064,19142,47.57744
4065,6881,47.11236
4066,19423,47.141
4067,7325,47.434406
4068,19278,47.443874
4069,19545,47.346577
4070,20082,47.20006
4071,6946,47.429234
4072,6560,47.62946
4073,6631,47.54089
4074,19779,47.603996
4075,7357,47.663776
4076,20154,47.140118
4077,19285,58.439816
4078,19292,47.568207
4079,6626,58.687954
4080,6912,47.438793
4081,7338,47.653168
4082,19148,47.439644
4083,7410,47.33281
4084,19949,47.864357
4085,19747,47.690193
4086,6705,47.535885
4087,6331,47.939735
4088,6995,47.133286
4089,7371,47.223083
4090,6554,47.407097
4091,20064,65.58887
4092,6757,48.329666
4093,19665,47.33163
4094,19348,65.251076
4095,7271,47.451397
4096,7475,49.531837
4097,6329,49.529423
4098,19447,47.758736
4099,19522,48.035656
4100,19007,47.63234
4101,19578,47.586723
4102,7077,52.086647
4103,19267,47.288677
4104,19712,47.674366
4105,7064,54.003597
4106,18938,47.371258
4107,19337,47.55169
4108,19269,47.46396
4109,6931,79.65344
4110,19411,57.958096
4111,7219,47.142014
4112,6748,47.72894
4113,19111,81.68075
4114,6999,47.52938
4115,19561,47.603012
4116,7512,47.358913
4117,6483,47.334335
4118,6752,47.326927
4119,6807,63.822044
4120,19664,47.922634
4121,19354,47.092205
4122,7165,47.550823
4123,20000,62.677734
4124,19925,47.56942
4125,6870,47.372665
4126,6716,47.50596
4127,6633,46.826233
4128,18982,47.22154
4129,20158,47.165966
4130,7094,46.985954
4131,6956,47.687088
4132,6924,47.001064
4133,7455,47.396046
